action,actor,actor_id,actor_is_bot,operation_type,repo,repo_id,org,org_id,user_agent,event_hour,event_dayofweek,event_month,event_year,is_weekend,actor_event_count,actor_bot_ratio,actor_event_velocity,is_integration_event,is_outlier
user.suspend,fimerdxm-voyu-19,DFbFiNx07yLhvVAw,0.0,4,Unknown,nan,Unknown,nan,2,0,4,1,2026,0,25,0.0,1.0,1,1
team.add_member,ieryetb-hvdprz-19,Xiw2iw60bLfl5oQY,0.0,3,Unknown,nan,org-quartz-forge-243,731687186,2,16,2,2,2026,0,24,0.0,1.0,1,0
business_dependabot_alerts.enable,zrvne-jivitiu-85,NU7UB6cGTDUudGKB,0.0,4,Unknown,nan,Unknown,nan,2,12,4,1,2026,0,27,0.0,1.0,1,0
pull_request.rebase,dohake-itnf-16,b5lSILkrnFfBwFjd,0.0,4,org-summit-systems-782/engine-atlas-288,1101474520.0,org-harbor-works-287,335844288,2,16,2,3,2026,0,18,0.0,1.0,1,0
sub_issues.parent_issue_add,jobgti-pjcegv-29,HbOfdRINlYhdqG6X,0.0,3,org-lumen-core-420/infra-northstar-151,645807234.0,org-delta-cloud-692,2005384596,2,16,0,3,2026,0,12,0.0,1.0,1,0
repo.pages_public,pmbdzvo-dglfl-20,wxsoDxffw4D48EN5,0.0,4,org-quartz-cloud-126/engine-granite-730,1919947224.0,Unknown,nan,1,15,1,3,2026,0,21,0.0,1.0,1,0
staff.search_audit_log,slipl-kqgxmx-24,1vVXYOhUbpktJXrj,0.0,1,Unknown,nan,Unknown,nan,2,4,2,1,2026,0,15,0.0,1.0,1,1
repo.rename,wdsbhnl-rywupt-46,PlPjammgbniY7LJ9,0.0,4,org-ember-systems-621/orchestrator-atlas-457,670138725.0,org-harbor-platform-292,1549656713,1,12,0,2,2026,0,9,0.0,1.0,1,0
git_signing_ssh_public_key.create,lqusbs-xvpod-44,JcXGuPDsP79vdtCs,0.0,3,Unknown,nan,Unknown,nan,2,10,2,1,2026,0,27,0.0,1.0,1,0
org.remove_outside_collaborator,dhtesa-cwwc-70,CVMGWCRBkhiP6khF,0.0,5,Unknown,nan,org-atlas-stack-578,1566292844,2,15,3,1,2026,0,28,0.0,1.0,1,0
user_list.update,dcnqvu-hlrhzxb-93,ObbOe7TmrFJ0c4mM,0.0,4,Unknown,nan,Unknown,nan,2,23,2,1,2026,0,14,0.0,1.0,1,1
copilot.cfb_seat_added,ektwe-hqmj-25,VwfZZGEafSpYwX0k,0.0,3,Unknown,nan,org-harbor-forge-432,247374347,2,16,2,2,2026,0,19,0.0,1.0,1,0
org.remove_actions_secret,yxjhuent-cgiog-18,aHHnwAnRnhub4G9z,0.0,5,Unknown,nan,org-northstar-forge-509,288352144,2,20,5,3,2026,1,33,0.0,1.0,1,0
protected_branch.update_require_last_push_approval,ktywjmnw-dtuv-85,vKjal9WXlVsD40s6,0.0,4,org-northstar-cloud-511/api-harbor-922,1078402067.0,org-delta-platform-533,1468468745,2,0,4,1,2026,0,32,0.0,1.0,1,1
integration.create,jbvfoh-gdfga-99,m8Yp0AlPmPf98ZWv,0.0,3,Unknown,nan,org-northstar-dynamics-436,428815842,2,19,1,3,2026,0,7,0.0,1.0,1,1
business.add_admin,ikgnbq-ptxqp-36,SSvSZiN4bDUVFuAE,0.0,3,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,19,0.0,1.0,1,0
repo.pages_destroy,Unknown,nan,0.0,5,org-atlas-cloud-437/engine-harbor-135,1409471621.0,org-granite-core-810,2138205060,3,10,0,3,2026,0,334,0.0,1.0,1,1
repo.immutable_releases_settings_enabled,mcggjwoy-vrxif-25,73rpo7DAKUlnwxO8,0.0,4,org-northstar-cloud-919/api-quartz-161,1634361376.0,org-atlas-systems-405,628027948,1,16,0,1,2026,0,21,0.0,1.0,1,0
protected_branch.update_require_last_push_approval,ktywjmnw-dtuv-85,vKjal9WXlVsD40s6,0.0,4,org-northstar-cloud-511/api-harbor-922,1078402067.0,org-delta-platform-533,1468468745,2,0,4,1,2026,0,32,0.0,1.0,1,1
user.create,pruql-eubb-85,4kGryVrM0KzkqVio,0.0,3,Unknown,nan,Unknown,nan,2,1,6,1,2026,1,15,0.0,1.0,1,1
repository_vulnerability_alert.resolve,Unknown,nan,0.0,4,org-harbor-cloud-141/cli-aurora-815,30953305.0,org-delta-signal-578,1347744505,3,16,2,2,2026,0,334,0.0,1.0,1,1
repo.update_actions_secret,sxnmiaea-ipbtdgp-79,SpvDYFAeIW0EuZbV,0.0,4,org-granite-forge-327/analytics-delta-333,1371256526.0,org-aurora-cloud-295,1556068826,1,12,6,2,2026,1,16,0.0,1.0,1,0
org.archive,jgjacd-dukbkme-90,vVhIPNBU3YSqauXy,0.0,4,Unknown,nan,org-harbor-works-974,126485732,2,21,2,1,2026,0,12,0.0,1.0,1,0
repo.archived,irvcflfe-ywgkjy-51,t7LKW63RK4BQlOPE,0.0,4,org-aurora-works-124/sdk-northstar-568,1334756899.0,org-summit-stack-881,824869090,1,16,2,2,2026,0,25,0.0,1.0,1,0
secret_scanning_closure_request.create,zerdxe-rruq-50,H74d52xv5mMCOP70,0.0,3,org-lumen-core-575/portal-granite-274,121566288.0,org-aurora-ops-956,956827588,2,14,3,1,2026,0,17,0.0,1.0,1,0
codespaces.destroy,zotmuwtv-bilah-20,jUwkqsVNGJc8qXja,0.0,5,org-harbor-cloud-985/gateway-aurora-925,1661793352.0,org-summit-forge-286,1163081813,2,12,1,2,2026,0,31,0.0,1.0,1,0
repo.create_integration_secret,nhwvewym-dobdkvt-31,aCqujbfbPfMAbZwn,0.0,3,org-quartz-systems-596/api-cipher-164,576994415.0,org-quartz-cloud-237,1962092142,1,16,2,2,2026,0,13,0.0,1.0,1,0
personal_access_token.request_cancelled,aikeya-sbpre-13,0fDqaCCvkwjCphRC,0.0,5,Unknown,nan,org-summit-cloud-601,1406517876,2,10,1,2,2026,0,31,0.0,1.0,1,0
business_secret_scanning_push_protection.enabled_for_new_repos,mavbhxtk-napcyj-48,HlB8bSSdgu5LNcOD,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,8,0.0,1.0,1,0
org.codespaces_user_access_allowed,vtdtxqo-rqcyt-59,4OgzltL22x7dQxM3,0.0,3,Unknown,nan,org-quartz-stack-192,1853122579,2,8,3,2,2026,0,21,0.0,1.0,1,0
org.integration_manager_removed,xbuvhed-ercixdi-83,oMfxpWeWiU2jcCh4,0.0,5,Unknown,nan,org-cipher-labs-203,1320787866,2,14,0,1,2026,0,15,0.0,1.0,1,0
org_credential_authorization.revoke,mbmhuhb-anjk-30,jI2CZwbP8C5REyH2,0.0,5,Unknown,nan,org-harbor-dynamics-335,50936404,2,15,3,1,2026,0,25,0.0,1.0,1,0
integration.remove_client_secret,yxhddwdk-ksdab-55,RAfybZhiYK65J4DY,0.0,5,Unknown,nan,org-quartz-logic-705,939787561,2,12,4,1,2026,0,14,0.0,1.0,1,1
personal_access_token.request_cancelled,aikeya-sbpre-13,0fDqaCCvkwjCphRC,0.0,5,Unknown,nan,org-summit-cloud-601,1406517876,2,10,1,2,2026,0,31,0.0,1.0,1,0
repo.create_integration_secret,nhwvewym-dobdkvt-31,aCqujbfbPfMAbZwn,0.0,3,org-quartz-systems-596/api-cipher-164,576994415.0,org-quartz-cloud-237,1962092142,1,16,2,2,2026,0,13,0.0,1.0,1,0
project.close,smsbdhfj-cqrbbmp-32,dOh4XzWl722kdGWw,0.0,4,Unknown,nan,org-vector-platform-724,2089084996,2,16,0,2,2026,0,15,0.0,1.0,1,0
pull_request.reopen,sshuikn-xlvocl-76,GcGFe3NrNBVUfKnU,0.0,4,org-delta-cloud-471/worker-northstar-250,772570655.0,org-vector-signal-386,1052400716,2,16,2,3,2026,0,6,0.0,1.0,1,0
org.secret_scanning_push_protection_custom_message_enabled,yjmjmlqt-uisjz-46,JKxXvflLMdxDNQfR,0.0,4,Unknown,nan,org-ember-forge-363,1489453474,2,19,2,1,2026,0,12,0.0,1.0,1,0
business_dependabot_alerts.enable,zrvne-jivitiu-85,NU7UB6cGTDUudGKB,0.0,4,Unknown,nan,Unknown,nan,2,12,4,1,2026,0,27,0.0,1.0,1,0
repo.transfer,jdyab-nehc-54,dGNUCXDt7iIdWpbC,0.0,7,org-summit-logic-278/worker-cipher-466,1389207540.0,org-northstar-ops-632,1047463208,1,16,0,2,2026,0,24,0.0,1.0,1,1
ip_allow_list.disable,qnihuech-ekiz-15,PAtsWjUVMtbG9m34,0.0,4,Unknown,nan,org-northstar-logic-675,1388114611,2,10,2,1,2026,0,18,0.0,1.0,1,0
issue.update,xvbiiqrd-hbwwey-53,YXDnc8eUuKA4XS4J,0.0,4,org-quartz-systems-629/cli-quartz-991,1620830210.0,org-aurora-systems-685,103249865,2,16,2,3,2026,0,14,0.0,1.0,1,0
key_link.destroy,majqkjf-yfqwvv-53,yYycaloysMMjpkYl,0.0,5,org-lumen-signal-898/portal-aurora-112,1156738554.0,Unknown,nan,2,16,0,1,2026,0,16,0.0,1.0,1,0
environment.create_actions_variable,zilip-lqjwjx-76,mr1CDLZ2Gb7zcgDh,0.0,3,org-quartz-platform-359/cli-harbor-274,869156522.0,org-lumen-dynamics-243,1846698063,2,16,2,2,2026,0,25,0.0,1.0,1,0
pages_protected_domain.verify,Unknown,nan,0.0,4,Unknown,nan,Unknown,1979309007,3,21,0,2,2026,0,334,0.0,1.0,1,1
oauth_access.destroy,afzeuv-igvc-78,jHdU9HncyfNa2utv,0.0,5,Unknown,nan,Unknown,nan,2,13,5,1,2026,1,21,0.0,1.0,1,0
project_field.create,nvabzm-chyttzz-88,JZriWV7eCw1g5qdZ,0.0,3,Unknown,nan,org-northstar-dynamics-285,981920840,2,16,2,2,2026,0,12,0.0,1.0,1,0
personal_access_token.request_cancelled,aikeya-sbpre-13,0fDqaCCvkwjCphRC,0.0,5,Unknown,nan,org-summit-cloud-601,1406517876,2,10,1,2,2026,0,31,0.0,1.0,1,0
integration_installation.repositories_removed,vbagrhyq-curtmk-42,6iCQb5t0Cc4hfSbz,0.0,5,Unknown,nan,org-aurora-platform-317,997410110,3,14,6,2,2026,1,14,0.0,1.0,1,0
code_scanning.alert_created,Unknown,nan,0.0,0,org-harbor-platform-414/sdk-summit-916,1231853623.0,org-cipher-works-644,1665578932,3,14,6,2,2026,1,334,0.0,1.0,1,1
environment.create_actions_variable,zilip-lqjwjx-76,mr1CDLZ2Gb7zcgDh,0.0,3,org-quartz-platform-359/cli-harbor-274,869156522.0,org-lumen-dynamics-243,1846698063,2,16,2,2,2026,0,25,0.0,1.0,1,0
repo.code_scanning_autofix_disabled,dkkscs-dsuloy-35,jtlARPaH8zm3cyvI,0.0,4,org-granite-stack-144/sdk-summit-203,853626754.0,org-quartz-labs-929,1067068872,1,20,0,2,2026,0,17,0.0,1.0,1,0
personal_access_token.create,biqsyxw-purmi-28,YIQ8INhCH4NzgIx8,0.0,3,Unknown,nan,Unknown,nan,2,12,2,1,2026,0,15,0.0,1.0,1,0
pull_request.merge,djctrq-grxs-17,UcXdbpamR0g8u2w9,0.0,4,org-granite-ops-183/api-atlas-220,383766086.0,org-lumen-forge-195,745307260,2,16,2,3,2026,0,26,0.0,1.0,1,0
security_configuration.create,tnaflt-jaqh-83,EVkcYxV94C3I2Czx,0.0,3,Unknown,nan,org-delta-core-202,1251872533,2,8,0,1,2026,0,21,0.0,1.0,1,0
repository_ruleset.destroy,cmlas-kwrjs-14,CFFj86XMoN46iJZ3,0.0,5,org-cipher-systems-265/sdk-granite-999,12695321.0,org-cipher-logic-181,70508887,2,15,0,2,2026,0,19,0.0,1.0,1,0
workflows.pin_workflow,uahpkq-nmstq-68,pzD1irED75g4tvn9,0.0,4,org-summit-ops-581/engine-harbor-554,57107967.0,org-vector-ops-482,627775,0,11,5,1,2026,1,19,0.0,1.0,1,0
issue_dependencies.blocking_add,kdqwsfbt-mbjko-60,qwslM8GFs14X9nIF,0.0,3,org-cipher-stack-480/sdk-aurora-103,470278035.0,org-delta-logic-435,515473195,2,21,3,2,2026,0,16,0.0,1.0,1,0
protected_branch.create,lzwuw-udwtazz-49,TbkQsEOEnoTiS5nU,0.0,3,org-granite-core-626/cli-aurora-548,835813502.0,org-atlas-ops-409,1166767603,2,14,6,2,2026,1,21,0.0,1.0,1,0
environment.create_actions_variable,zilip-lqjwjx-76,mr1CDLZ2Gb7zcgDh,0.0,3,org-quartz-platform-359/cli-harbor-274,869156522.0,org-lumen-dynamics-243,1846698063,2,16,2,2,2026,0,25,0.0,1.0,1,0
org.github_app_installation_by_non_org_owner_repo_admins_disable,gzvzousr-myuvpvy-66,elt4KWykGo8ipwJO,0.0,4,Unknown,nan,org-lumen-cloud-213,1482473411,2,15,0,2,2026,0,20,0.0,1.0,1,0
public_key.delete,vistik-brex-17,2LGW6AcdDNi4GdZJ,0.0,5,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,16,0.0,1.0,1,0
repo.pages_cname,Unknown,nan,0.0,4,org-lumen-platform-453/api-cipher-954,1122016119.0,org-ember-forge-666,1640288276,3,16,1,2,2026,0,334,0.0,1.0,1,1
workflows.unpin_workflow,nfamlazk-ecgrps-94,c41SwmEaNnb77rgo,0.0,4,org-granite-logic-485/api-quartz-174,1545394684.0,org-lumen-ops-773,83498779,0,11,5,1,2026,1,28,0.0,1.0,1,0
integration_installation.create,ozdll-vwinl-22,KmODsglnKuWDgn6j,0.0,3,Unknown,nan,org-quartz-works-751,1417011861,2,16,2,2,2026,0,23,0.0,1.0,1,0
repo.update_actions_variable,cdgiqnml-ydzwqiw-17,jxxaHTDTOAcPnsDq,0.0,4,org-atlas-systems-717/sdk-aurora-569,1682161730.0,org-northstar-dynamics-442,1018730540,1,14,6,2,2026,1,18,0.0,1.0,1,0
user.logout,puasqzn-nddr-54,Lm4LpDgx7faTigec,0.0,2,Unknown,nan,Unknown,nan,2,14,6,1,2026,1,15,0.0,1.0,1,0
protected_branch.update_name,kphstrk-rirnu-25,ueZJbCLJLSV1lTRz,0.0,4,org-atlas-stack-936/worker-aurora-725,684068916.0,org-quartz-stack-794,828806034,2,16,0,3,2026,0,20,0.0,1.0,1,0
repo.update_integration_secret,jflmcuhl-sjrk-97,sdgyCt7O53X8yiru,0.0,4,org-cipher-platform-802/portal-granite-376,1505827373.0,org-delta-logic-265,273049223,1,16,2,2,2026,0,14,0.0,1.0,1,0
team.change_privacy,tjmer-cymvqp-53,GoN6FST72TuIZuHM,0.0,4,Unknown,nan,org-vector-dynamics-823,1913124426,2,9,1,2,2026,0,14,0.0,1.0,1,0
private_repository_forking.enable,xtszmm-zcddfmp-23,fgXBFgTuokHRjNS8,0.0,4,org-lumen-forge-204/analytics-ember-245,1334900651.0,org-atlas-cloud-588,2074898487,2,19,2,1,2026,0,32,0.0,1.0,1,0
secret_scanning_alert.validate,lsdnrg-xridib-21,4NcTc0PELa2uBESt,0.0,0,org-ember-forge-365/cli-cipher-189,1314107656.0,org-aurora-systems-822,268895550,3,11,5,1,2026,1,14,0.0,1.0,1,1
workflows.delete_workflow_run,algmb-ushmucj-63,iFiLZ0VJjtjLc1M2,0.0,5,org-lumen-systems-582/gateway-harbor-453,1347922439.0,org-summit-logic-257,1564643098,3,15,6,2,2026,1,14,0.0,1.0,1,0
organization_role.create,hivlro-xsdbq-14,tjbGLlDL7geZ3A1b,0.0,3,Unknown,nan,org-granite-logic-863,606043085,2,7,0,2,2026,0,15,0.0,1.0,1,0
org.audit_log_git_event_export,nnbmvoa-wxfongn-56,cbCfETpqrgoF5nio,0.0,3,Unknown,nan,org-vector-dynamics-824,1406028048,2,18,3,2,2026,0,12,0.0,1.0,1,0
user.login,tzcug-vmgyhx-48,IfQWctLP1ILabcNZ,0.0,2,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,34,0.0,1.0,1,0
org.secret_scanning_push_protection_custom_message_updated,ojggl-tvio-81,OcadsdWAaBArmlrj,0.0,4,Unknown,nan,org-quartz-platform-740,663851799,2,18,5,1,2026,1,17,0.0,1.0,1,0
workflows.approve_workflow_job,edqythgz-bpbrh-48,NhsSZjMhjUSKPx7E,0.0,4,org-granite-core-703/orchestrator-summit-402,717532459.0,org-ember-forge-523,1287309718,0,16,6,2,2026,1,12,0.0,1.0,1,0
repo.update_actions_variable,cdgiqnml-ydzwqiw-17,jxxaHTDTOAcPnsDq,0.0,4,org-atlas-systems-717/sdk-aurora-569,1682161730.0,org-northstar-dynamics-442,1018730540,1,14,6,2,2026,1,18,0.0,1.0,1,0
codespaces.destroy,zotmuwtv-bilah-20,jUwkqsVNGJc8qXja,0.0,5,org-harbor-cloud-985/gateway-aurora-925,1661793352.0,org-summit-forge-286,1163081813,2,12,1,2,2026,0,31,0.0,1.0,1,0
project.open,wwunbxpl-srbl-83,vUjJXvBegCeWyneG,0.0,4,Unknown,nan,Unknown,nan,2,9,5,3,2026,1,4,0.0,1.0,1,0
repository_secret_scanning.enable,xcbxs-lqduq-85,0K1HlmELYjLu5aDV,0.0,4,org-lumen-works-561/api-granite-813,286807210.0,org-summit-forge-328,393685243,3,15,6,2,2026,1,27,0.0,1.0,1,0
org.github_app_installation_by_non_org_owner_repo_admins_disable,gzvzousr-myuvpvy-66,elt4KWykGo8ipwJO,0.0,4,Unknown,nan,org-lumen-cloud-213,1482473411,2,15,0,2,2026,0,20,0.0,1.0,1,0
personal_access_token.request_cancelled,aikeya-sbpre-13,0fDqaCCvkwjCphRC,0.0,5,Unknown,nan,org-summit-cloud-601,1406517876,2,10,1,2,2026,0,31,0.0,1.0,1,0
org.create_actions_variable,slbgfu-tijzzd-50,Azyjmo8SSag2S1WO,0.0,3,Unknown,nan,org-summit-stack-701,1042324925,2,13,0,2,2026,0,12,0.0,1.0,1,0
repository_vulnerability_alert.resolve,Unknown,nan,0.0,4,org-harbor-cloud-141/cli-aurora-815,30953305.0,org-delta-signal-578,1347744505,3,16,2,2,2026,0,334,0.0,1.0,1,1
repository_ruleset.destroy,cmlas-kwrjs-14,CFFj86XMoN46iJZ3,0.0,5,org-cipher-systems-265/sdk-granite-999,12695321.0,org-cipher-logic-181,70508887,2,15,0,2,2026,0,19,0.0,1.0,1,0
user.update_new_repository_default_branch_setting,zmfzlxcl-ekavpwl-82,WEbki8p24SloP1lb,0.0,4,Unknown,nan,Unknown,nan,2,14,4,1,2026,0,10,0.0,1.0,1,0
repo.update_actions_variable,cdgiqnml-ydzwqiw-17,jxxaHTDTOAcPnsDq,0.0,4,org-atlas-systems-717/sdk-aurora-569,1682161730.0,org-northstar-dynamics-442,1018730540,1,14,6,2,2026,1,18,0.0,1.0,1,0
project_view.delete,tcpicbp-eosjeuj-98,dUweRcQpWziRj8FA,0.0,5,Unknown,nan,org-ember-cloud-282,1429026564,2,11,1,3,2026,0,17,0.0,1.0,1,0
pull_request.rebase,dohake-itnf-16,b5lSILkrnFfBwFjd,0.0,4,org-summit-systems-782/engine-atlas-288,1101474520.0,org-harbor-works-287,335844288,2,16,2,3,2026,0,18,0.0,1.0,1,0
packages.package_version_published,sekce-snjx-72,0NHt9h5dDzL9XAs6,0.0,3,Unknown,nan,Unknown,1110299265,2,16,2,3,2026,0,15,0.0,1.0,1,0
secret_scanning_alert.reopen,lmvqxtjx-vgopc-10,5Pd58PPfxdlG2Yyq,0.0,4,org-granite-labs-152/api-cipher-101,496889716.0,org-vector-signal-572,749850752,2,23,3,1,2026,0,11,0.0,1.0,1,1
deploy_key_policy.enabled,mbiqdrcu-bvurv-57,CfZIr2ykhiJN6y48,0.0,4,Unknown,nan,org-vector-logic-612,319472883,2,0,2,3,2026,0,21,0.0,1.0,1,1
merge_queue.pull_request_queue_jump,nhxxz-petovb-88,DEjpD92QK0Bum3S3,0.0,4,org-harbor-core-525/pipeline-ember-864,632336572.0,org-harbor-platform-724,1941218725,2,13,0,2,2026,0,23,0.0,1.0,1,0
hook.config_changed,fgadh-cfcnej-59,pdFQAVkxWOYudOZU,0.0,4,Unknown,nan,org-granite-works-747,782201724,2,10,0,2,2026,0,12,0.0,1.0,1,0
dependabot_alerts_new_repos.enable,tiwprvss-kcnsylv-37,KOD18AKq4FIJ73Cx,0.0,4,Unknown,nan,org-cipher-logic-583,578003629,2,20,3,1,2026,0,16,0.0,1.0,1,0
commit_comment.destroy,hgrnxjc-bddfgfl-11,CBomvHwkFzgdeqdf,0.0,5,org-summit-stack-163/sdk-lumen-628,1588492360.0,org-delta-stack-508,1990715659,2,4,3,2,2026,0,9,0.0,1.0,1,1
repository_secret_scanning_non_provider_patterns.disabled,gusykd-urnmv-75,57o3WqnZBIEC35xP,0.0,4,org-cipher-dynamics-445/service-delta-153,1478349596.0,org-aurora-logic-911,1725743024,2,16,3,3,2026,0,27,0.0,1.0,1,0
project_collaborator.remove,urthnbs-dwnbm-81,aQQHWyWr1cCh67Qt,0.0,5,Unknown,nan,org-vector-platform-588,377057329,2,5,2,1,2026,0,13,0.0,1.0,1,1
repo.immutable_releases_settings_disabled,ykyeil-nttk-19,Qu2Goofd7c4IBDT3,0.0,4,org-atlas-core-361/pipeline-quartz-506,1774480396.0,org-granite-forge-349,161115450,1,19,1,1,2026,0,12,0.0,1.0,1,0
protected_branch.authorized_users_teams,vhscjt-icxn-72,2S8N65wvdqjo5daP,0.0,4,org-ember-signal-788/infra-atlas-644,808279658.0,org-atlas-systems-229,951253454,2,16,2,3,2026,0,11,0.0,1.0,1,0
environment.remove_protection_rule,nzhyqt-tutwdr-60,WOfT4crXSuMDTQLK,0.0,5,org-atlas-ops-385/portal-summit-834,1466269738.0,org-atlas-forge-971,1090323000,2,22,0,2,2026,0,14,0.0,1.0,1,0
org.update_actions_secret,msnivcmx-uqfdlyq-69,WC54a4FxaqxgUJxI,0.0,4,Unknown,nan,org-ember-core-186,704745047,2,14,5,1,2026,1,14,0.0,1.0,1,0
copilot.cfb_seat_assignment_reused,mfznv-abzoa-71,kauE0IQMx5SSYJH7,0.0,4,Unknown,nan,org-lumen-signal-440,120620827,2,13,1,2,2026,0,15,0.0,1.0,1,0
organization_role.create,hivlro-xsdbq-14,tjbGLlDL7geZ3A1b,0.0,3,Unknown,nan,org-granite-logic-863,606043085,2,7,0,2,2026,0,15,0.0,1.0,1,0
hook.active_changed,tcprwtfj-tuurp-26,R1m4KPuBTKalTg1M,0.0,4,org-summit-cloud-603/cli-aurora-946,2042053973.0,org-vector-ops-839,1566524464,2,10,2,1,2026,0,31,0.0,1.0,1,0
workflows.disable_workflow,yhekmisv-ytmvpoi-54,9VbVsK2oR1YCA6Cg,0.0,4,org-northstar-forge-850/pipeline-quartz-865,494419554.0,org-northstar-dynamics-200,1028663932,0,13,0,3,2026,0,10,0.0,1.0,1,0
protected_branch.update_linear_history_requirement_enforcement_level,jfhww-uipphtj-89,ZRc7BnXgKKlhYdAP,0.0,4,org-harbor-cloud-804/engine-cipher-269,1762526379.0,org-ember-ops-875,2057438372,2,21,1,3,2026,0,17,0.0,1.0,1,0
repo.archived,irvcflfe-ywgkjy-51,t7LKW63RK4BQlOPE,0.0,4,org-aurora-works-124/sdk-northstar-568,1334756899.0,org-summit-stack-881,824869090,1,16,2,2,2026,0,25,0.0,1.0,1,0
pull_request.remove_review_request,hzsmoj-vvgazcw-29,BpgvTrEdgpGuwPGu,0.0,5,org-northstar-signal-329/worker-delta-160,186838593.0,org-quartz-logic-994,1031450533,3,16,2,3,2026,0,24,0.0,1.0,1,0
org.cancel_invitation,dkdpklbz-zbcob-49,lUPqvoM43b1qLDlW,0.0,4,Unknown,nan,org-atlas-systems-676,1256372858,2,15,0,3,2026,0,13,0.0,1.0,1,0
repo.change_merge_setting,kztvq-ombfew-42,J0JHD3YhTkhroHAH,0.0,4,org-quartz-platform-513/orchestrator-granite-826,468138904.0,org-cipher-core-498,1918186675,1,16,2,3,2026,0,23,0.0,1.0,1,0
repository_vulnerability_alert.create,Unknown,nan,0.0,3,org-atlas-signal-552/service-vector-327,1834722090.0,org-ember-forge-972,2097457311,3,16,2,3,2026,0,334,0.0,1.0,1,1
business_secret_scanning.enable,gzduhe-jpzmae-91,cD8ZELzCCc0QhrqF,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,13,0.0,1.0,1,0
repo.remove_actions_secret,njzfqdj-lzyf-87,wze3ckdR7kwxqpgA,0.0,5,org-delta-stack-771/api-cipher-653,1082118724.0,org-quartz-ops-325,848525352,1,16,2,2,2026,0,16,0.0,1.0,1,0
org.integration_manager_removed,xbuvhed-ercixdi-83,oMfxpWeWiU2jcCh4,0.0,5,Unknown,nan,org-cipher-labs-203,1320787866,2,14,0,1,2026,0,15,0.0,1.0,1,0
public_key.delete,vistik-brex-17,2LGW6AcdDNi4GdZJ,0.0,5,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,16,0.0,1.0,1,0
gpg_key.destroy,enhbed-hiyvjaw-23,9DtzWHJTZNpH5H2a,0.0,5,Unknown,nan,Unknown,nan,2,5,2,1,2026,0,19,0.0,1.0,1,1
user.promote,icmuvzq-dhedzf-72,DnalS0TjTosK6iqN,0.0,4,Unknown,nan,Unknown,nan,2,17,1,1,2026,0,16,0.0,1.0,1,0
repository_vulnerability_alerts.disable,unttxcu-rlrkgwd-12,ZKpavNqzrNPZ6Q6G,0.0,4,org-cipher-dynamics-489/gateway-atlas-141,2029598352.0,Unknown,nan,2,1,6,1,2026,1,8,0.0,1.0,1,1
repo.code_scanning_autofix_disabled,dkkscs-dsuloy-35,jtlARPaH8zm3cyvI,0.0,4,org-granite-stack-144/sdk-summit-203,853626754.0,org-quartz-labs-929,1067068872,1,20,0,2,2026,0,17,0.0,1.0,1,0
repository_invitation.cancel,ibvkp-deeeuxv-14,59eT1dPuzQNoqrQX,0.0,5,org-delta-platform-286/analytics-cipher-558,932738897.0,org-granite-labs-237,1064071595,2,3,6,1,2026,1,9,0.0,1.0,1,1
repository_ruleset.destroy,cmlas-kwrjs-14,CFFj86XMoN46iJZ3,0.0,5,org-cipher-systems-265/sdk-granite-999,12695321.0,org-cipher-logic-181,70508887,2,15,0,2,2026,0,19,0.0,1.0,1,0
user.show_private_contributions_count,edgnrct-zwphqxf-60,gV4MAto0k5oQp1MU,0.0,4,Unknown,nan,Unknown,nan,2,14,5,1,2026,1,23,0.0,1.0,1,0
repository_vulnerability_alert.dismiss,sbfijhhg-psbjtib-63,vPKgawFC2r99QgKP,0.0,4,org-northstar-systems-345/orchestrator-summit-254,1727298410.0,org-quartz-stack-415,713162919,2,21,0,2,2026,0,12,0.0,1.0,1,0
integration.transfer,lofsrxft-sghep-70,RqAVuZ6G8GpqPO8I,0.0,7,Unknown,nan,Unknown,nan,2,23,2,1,2026,0,17,0.0,1.0,1,1
issue.unpinned,kozqqwg-vdhnixv-96,QEZ8x7bo27qzBeuh,0.0,4,org-northstar-platform-964/analytics-vector-831,2043165068.0,org-cipher-logic-347,1709875809,2,0,3,1,2026,0,23,0.0,1.0,1,1
public_key.create,zrcwwa-hvbmn-10,hcGvjZZZgPGJ0bFC,0.0,3,Unknown,nan,Unknown,nan,2,16,2,3,2026,0,17,0.0,1.0,1,0
secret_scanning_alert.public_leak,yflisq-gtowud-76,tW4L7EOge1XtYoQe,0.0,0,org-harbor-works-174/pipeline-aurora-748,449412988.0,org-atlas-labs-541,1541474341,3,21,2,2,2026,0,14,0.0,1.0,1,1
pull_request_review_comment.delete,rwmws-varxlqd-64,FdM9D4UIvHyamOiZ,0.0,5,org-vector-labs-536/api-quartz-929,1559811628.0,org-vector-logic-790,1512479719,2,16,2,2,2026,0,35,0.0,1.0,1,0
protected_branch.update_required_review_thread_resolution_enforcement_level,uzqneg-iuwzi-81,mjm0jgANcBmyYrPU,0.0,4,org-harbor-core-254/portal-ember-244,605372072.0,org-ember-platform-169,1727476070,2,17,1,3,2026,0,25,0.0,1.0,1,0
